time,open,high,low,close,Volume
1764453660,90945.4,90945.5,90887.2,90889.2,62.413
1764453720,90889.4,90933.9,90889,90923.9,147.822
1764453780,90923.8,90930.3,90869.2,90870.8,42.583
1764453840,90870.8,90870.9,90868.5,90869.9,5.45
1764453900,90869.9,90870,90836.5,90841.9,29.934
1764453960,90841.9,90841.9,90838.4,90841.8,8.453
1764454020,90841.8,90884.7,90841.8,90841.9,15.615
1764454080,90842,90871.2,90841.9,90871.1,6.828
1764454140,90871.1,90871.2,90859.2,90865.9,5.772
1764454200,90865.9,90866,90865.9,90866,3.575
1764454260,90865.9,90866,90856,90862.2,14.073
1764454320,90862.2,90862.2,90862.1,90862.1,2.343
1764454380,90862.1,90862.1,90721.4,90721.9,65.147
1764454440,90721.9,90735.4,90686.4,90711.5,39.617
1764454500,90711.5,90764.3,90711.5,90724.8,21.7
1764454560,90724.9,90767.3,90724.9,90767.2,23.059
1764454620,90767.3,90775.3,90741.8,90768,19.195
1764454680,90768,90786.9,90758,90758,17.729
1764454740,90758.1,90758.1,90730.2,90742.6,14.192
1764454800,90742.5,90742.5,90686.1,90686.1,23.389
1764454860,90686.1,90712.1,90686.1,90706.6,21.407
1764454920,90706.5,90711,90676.5,90711,43.772
1764454980,90711,90724.5,90710.9,90724.5,13.481
1764455040,90724.4,90724.5,90707.3,90707.3,12.299
1764455100,90707.3,90735.2,90666.6,90729.4,37.583
1764455160,90729.3,90729.3,90677.8,90678.4,27.305
1764455220,90678.4,90724.7,90678.4,90690.9,18.057
1764455280,90690.9,90709.2,90684.1,90709.2,14.666
1764455340,90709.1,90709.2,90688.5,90694,17.239
1764455400,90694.1,90724.4,90666,90666.1,68.48
1764455460,90666.1,90741.1,90666,90737.8,41.927
1764455520,90737.8,90737.8,90737.7,90737.8,4.081
1764455580,90737.8,90750.6,90727.7,90727.7,14.29
1764455640,90727.7,90758,90727.7,90758,9.241
1764455700,90757.9,90764.8,90757.9,90764.7,7.827
1764455760,90764.7,90780,90753,90753.1,18.119
1764455820,90753.1,90809.4,90753,90790.2,22.152
1764455880,90790.2,90799.6,90767.8,90799.5,16.96
1764455940,90799.6,90809.3,90799.5,90809.3,5.639
1764456000,90809.4,90821.6,90782,90782,14.206
1764456060,90782.1,90782.1,90760,90778.5,6.528
1764456120,90778.4,90867.9,90778.4,90847.5,17.816
1764456180,90847.4,90873.6,90847.4,90856.2,19.835
1764456240,90856.3,90858.2,90851.5,90853.1,8.146
1764456300,90853.1,90886.5,90853.1,90886.4,10.858
1764456360,90886.4,90886.5,90801.4,90801.4,28.113
1764456420,90801.4,90801.4,90711,90730.1,42.751
1764456480,90730.2,90781.9,90730.2,90772.9,15.86
1764456540,90772.9,90775.4,90737.9,90737.9,9.155
1764456600,90737.9,90775.9,90735.3,90775.9,12.141
1764456660,90775.8,90775.9,90775.8,90775.8,2.037
1764456720,90775.8,90775.8,90720.8,90734.3,18.677
1764456780,90734.3,90775,90734.3,90766.9,6.866
1764456840,90767,90776.4,90766.9,90776.3,4.131
1764456900,90776.3,90805.9,90761.4,90761.4,14.816
1764456960,90761.4,90776.7,90761.4,90776.7,6.731
1764457020,90776.6,90779.4,90776.6,90779.3,4.605
1764457080,90779.3,90779.3,90729.2,90729.2,10.195
1764457140,90729.2,90729.3,90685,90717.2,53.559
1764457200,90717.2,90729.3,90703.9,90706.5,15.275
1764457260,90706.6,90719.2,90701.8,90713.9,9.082
1764457320,90713.8,90768.6,90713.8,90729.1,16.478
1764457380,90729,90729.1,90690.3,90695.8,17.011
1764457440,90695.8,90735.1,90693.8,90735.1,15.315
1764457500,90735.1,90745.6,90716.9,90725.8,10.149
1764457560,90725.8,90767.2,90725.8,90748.1,10.474
1764457620,90748.1,90748.2,90676.4,90676.4,16.015
1764457680,90676.5,90682.6,90671.4,90674.3,19.441
1764457740,90674.2,90674.3,90670.7,90670.8,5.642
1764457800,90670.7,90682.6,90653,90682.6,25.001
1764457860,90682.5,90691.4,90682.5,90691.4,5.191
1764457920,90691.3,90691.4,90674,90674,7.912
1764457980,90674.1,90677.1,90667,90677,5.825
1764458040,90677,90677.1,90670,90677,4.792
1764458100,90677,90687.5,90666.8,90666.9,10.238
1764458160,90666.8,90701.6,90666.8,90701.5,10.423
1764458220,90701.5,90714.1,90701.5,90714,10.676
1764458280,90714,90720.4,90704.4,90720.3,14.835
1764458340,90720.4,90730.9,90720.3,90720.9,3.432
1764458400,90720.9,90738,90720.9,90738,4.775
1764458460,90738,90770.4,90737.9,90770.4,16.583
1764458520,90770.4,90783.4,90770.3,90781.3,17.456
1764458580,90781.2,90799.9,90781.2,90799.9,12.645
1764458640,90799.9,90819,90792.3,90818.9,20.144
1764458700,90818.9,90849,90810.4,90840.8,20.455
1764458760,90840.7,90840.7,90818.2,90818.3,7.164
1764458820,90818.2,90818.3,90803.5,90804,5.875
1764458880,90804,90804.1,90797.6,90797.6,13.592
1764458940,90797.7,90797.7,90778.5,90778.5,11.353
1764459000,90778.5,90800,90778.5,90800,11.602
1764459060,90799.9,90800,90797.2,90799.9,4.529
1764459120,90800,90822.9,90799.9,90814.9,9.876
1764459180,90814.7,90814.7,90780.7,90795.6,13.439
1764459240,90795.6,90795.6,90775.7,90775.7,12.988
1764459300,90775.8,90805.1,90775.8,90786.9,25.414
1764459360,90786.9,90789.6,90786.8,90789.6,3.254
1764459420,90789.6,90789.6,90779.1,90779.2,2.499
1764459480,90779.2,90835,90779.1,90834.9,39.274
1764459540,90834.8,90859.2,90834.5,90840.7,47.401
1764459600,90840.7,90845.9,90812.3,90812.4,35.39
1764459660,90812.4,90812.4,90791.1,90791.2,15.57
1764459720,90791.1,90798.5,90781.2,90798.5,6.606
1764459780,90798.5,90827.1,90798.5,90820.9,11.308
1764459840,90820.9,90820.9,90812.7,90812.8,3.669
1764459900,90812.7,90812.8,90795.5,90796.7,37.589
1764459960,90796.8,90812.8,90796.7,90812.8,7.875
1764460020,90812.7,90812.8,90780.9,90792.7,19.593
1764460080,90792.7,90802.7,90782,90791,20.119
1764460140,90791,90791.1,90713.9,90713.9,46.341
1764460200,90713.9,90735.5,90713.9,90735.4,13.776
1764460260,90735.4,90759.4,90735.4,90759.4,6.522
1764460320,90759.4,90774,90759.3,90773.9,10.178
1764460380,90773.9,90806.5,90771.4,90806.5,26.419
1764460440,90806.5,90806.5,90777.7,90777.8,22.119
1764460500,90777.7,90784.2,90769.6,90784.2,15.037
1764460560,90784.2,90790,90780.6,90790,9.512
1764460620,90789.9,90809.6,90787.5,90787.6,23.642
1764460680,90787.6,90787.6,90757.8,90757.8,13.386
1764460740,90757.9,90765,90757.8,90765,13.486
1764460800,90764.9,90790.8,90757.9,90790.8,51.61
1764460860,90790.7,90796.3,90784.4,90796.3,20.732
1764460920,90796.2,90796.3,90730,90734.2,38.339
1764460980,90734.3,90800,90734.2,90800,20.858
1764461040,90799.9,90815.5,90795.3,90815.5,44.631
1764461100,90815.4,90822.7,90807.3,90821.8,38.692
1764461160,90821.8,90856.5,90821.8,90851.4,69.396
1764461220,90851.4,90855,90832.2,90852,27.527
1764461280,90852,90853.5,90831.6,90853,25.363
1764461340,90853,90870.1,90853,90870.1,25.682
1764461400,90870.1,90884.8,90862,90862.1,21.472
1764461460,90862,90862.1,90832.5,90832.6,19.783
1764461520,90832.6,90848,90808.3,90848,32.151
1764461580,90848,90855.4,90847.9,90855.3,5.155
1764461640,90855.4,90875.3,90851.6,90851.6,16.748
