time,open,high,low,close,volume
1761252120,25284.0,25284.75,25283.0,25284.0,56
1761252180,25284.0,25284.0,25282.0,25282.25,82
1761252240,25282.0,25284.0,25281.25,25282.5,77
1761252300,25282.0,25285.0,25280.0,25284.25,151
1761252360,25284.0,25284.25,25281.5,25281.5,81
1761252420,25282.0,25283.5,25280.75,25283.5,89
1761252480,25283.25,25284.25,25281.5,25281.5,123
1761252540,25281.25,25281.5,25276.0,25276.5,270
1761252600,25276.25,25277.0,25266.5,25266.5,366
1761252660,25266.5,25276.0,25265.25,25274.0,167
1761252720,25273.5,25275.0,25272.25,25273.0,50
1761252780,25273.5,25275.25,25273.0,25274.5,81
1761252840,25274.5,25275.75,25272.5,25273.25,157
1761252900,25272.75,25275.75,25271.75,25273.25,114
1761252960,25273.0,25273.0,25271.5,25272.0,33
1761253020,25271.75,25273.75,25271.5,25273.5,177
1761253080,25273.75,25276.0,25273.75,25275.5,95
1761253140,25275.75,25278.0,25273.5,25278.0,91
1761256800,25283.25,25291.25,25276.0,25291.25,257
1761256860,25289.25,25298.25,25288.75,25297.0,234
1761256920,25296.25,25297.5,25286.0,25286.25,216
1761256980,25286.25,25300.75,25286.25,25297.25,326
1761257040,25296.5,25297.0,25288.75,25288.75,81
1761257100,25289.75,25295.25,25289.75,25294.75,87
1761257160,25293.75,25294.75,25291.0,25291.75,67
1761257220,25292.25,25292.75,25289.5,25289.5,60
1761257280,25290.5,25292.0,25290.0,25292.0,22
1761257340,25290.5,25290.5,25288.25,25289.75,41
1761257400,25290.0,25300.0,25288.25,25299.25,146
1761257460,25297.75,25298.75,25295.5,25297.75,34
1761257520,25297.75,25297.75,25293.0,25294.25,46
1761257580,25294.5,25294.5,25292.25,25292.5,67
1761257640,25292.75,25292.75,25290.25,25292.5,47
1761257700,25292.25,25295.75,25291.5,25294.5,49
1761257760,25295.25,25296.0,25294.0,25295.5,23
1761257820,25296.25,25296.5,25294.5,25296.5,22
1761257880,25296.5,25299.75,25296.5,25297.0,43
1761257940,25296.75,25297.0,25293.5,25294.25,44
1761258000,25294.25,25297.75,25292.0,25296.5,47
1761258060,25297.0,25298.0,25295.0,25298.0,44
1761258120,25298.0,25298.0,25290.0,25291.0,86
1761258180,25290.75,25291.75,25289.5,25290.75,27
1761258240,25290.25,25292.75,25290.25,25292.25,25
1761258300,25291.25,25293.75,25290.75,25293.75,38
1761258360,25293.5,25295.25,25293.5,25294.5,27
1761258420,25295.25,25296.75,25295.25,25296.25,22
1761258480,25295.25,25296.0,25294.5,25295.25,20
1761258540,25295.0,25295.0,25292.0,25292.0,25
